Consumer.No,Status,Name,Mobile,State,City,Discom,Sub_Division,SubStation,Address,Latitude/Longitude,New_Mtr.No,Agency,Field_Engg.,Field_User,Install_Date,Mtr_Make,Mtr_Type,Mtr_Model,BodySeal.No,TerminalSeal.No,ModemSeal.No,Box_Seal.No,Sim.No,Sim_IMEI.No,Initial_Reading,Closing_Reading,Final Reading-KWH,Final Reading-KVAH,Final Reading-KVA,Final Reading-KW,LTCTRatio,Sealed,GPSSignal,SIMPID,CM_NewMtrMF,con_mail,ins_remark,OLDMtrNo,OldMtrMake,Mtr.Location,Mtr.Feasibility,Exception,MeterStatus,CertifyPageNo,VerifiedMobile No.
8566020000,Sub Contractor,GURCHARAN SINGH,9896219963,Pun,Amsar,PCL,SDO21312,1146,H.NO.C318 GHOSHI MOH ALLA Karnal HR IND,29.6833044/76.9906508,GP4454685,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095065/G1247107,6138678,L6094683,G1247102/,#89910100009010167322,#863709024298095,0,0,4043,,0,0,1,1,,0,1,Dharmveer@gmail.com,OK,8202829,123,Out,YES,,,0,9896219963
9566020000,Sub Contractor,LUXMAN DASS,9255291799,Pun,Amsar,PCL,SDO21312,1146,C 327 GHOSHI MOHALLA Karnal HR IND,29.6843073/76.9922074,GP4454549,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095062/G1247104,6139153,L6095217,G1247129/,#89910100009010166738,#863709024185011,0,0,6762,,0,0,1,1,,0,1,gouravgb86@gmail.com,OK,6099018,123,Out,YES,,,0,9255291799
5020320000,Sub Contractor,GURCHARAN SINGH,9896553575,Pun,Amsar,PCL,SDO21312,1146,C 325 GHOSHI MOHALLA Karnal HR IND,29.6832448/76.9907731,GP4454544,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081751/G1247132,6139086,L6081933,G1247133/,#89910100009010167462,#863709024361828,0,0,12851,,0,0,1,1,,0,1,123@gmail.com,OK,6352432,123,Out,YES,,,0,9896553575
1153320000,Sub Contractor,MAOHAR SINGH,9896002054,Pun,Amsar,PCL,SDO21312,1146,H.NO.C330 GHOSHI MOH ALLA Karnal HR IND,29.6834551/76.9906439,GP4454684,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094668/G1247131,6138654,G6095036,G1247024/,#89910100009010167496,#863709024356349,0,0,5202,,0,0,1,1,,0,1,MAOHAR SINGH@gmail.com,OK,38601140,123,Out,YES,,,0,9896002054
4992420000,Sub Contractor,ATTAR SINGH,9466048309,Pun,Amsar,PCL,SDO21312,1146,H NO 306 GHSIAN MOHA GHOSHI MOHALLA Karnal HR IND,29.6835211/76.9906055,GP4454504,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095016/G1247524,6139094,L6095325,G1247523/,#89910100009010167207,#863709024361257,0,0,1872,,0,0,1,1,,0,1,123@gmail.com,OK,6851805,123,Out,YES,,,0,9466048309
7019520000,Sub Contractor,SHIVA JI,9466389006,Pun,Amsar,PCL,SDO21312,1146,HNO C-321 GOSIAN MOH GHOSHI MOHALLA Karnal HR IND,29.6832124/76.9910099,GP4454800,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094896/G1247138,6131215,L6094524,G1247139/,#89910100009010167033,#863709024285753,0,0,7160,,0,0,1,1,,0,1,Ashvinipatil575@gmail.com,OK,6705974,123,Out,NO,,,0,9466389006
7317710000,Sub Contractor,SATISH KUMAR,8950403636,Pun,Amsar,PCL,SDO21312,1146,"RAM BHAJ C-273,G.MOHALLA Karnal HR IND",29.6841642/76.9907675,GP4454723,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094376/1247193,6130735,L6094560,G1247181/,#89910100009010166936,#863709024267231,0,0,11693,,0,0,1,1,,0,1,gmal.com,OK,6340003,123,Out,YES,,,0,8950403636
1178220000,Sub Contractor,ASHOK KUMAR,9255592428,Pun,Amsar,PCL,SDO21312,1146,H.NO.874 GHOSHI MOHA LLA Karnal HR IND,29.6841642/76.9907675,GP4454720,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094364/G1247194,6138665,L6094820,G1247186/,#89910100009010166951,#863709024211072,0,0,7327,,0,0,1,1,,0,1,gmal.com,OK,6706027,123,Out,YES,,,0,9255592428
8020520000,Sub Contractor,AMAR SINGH,9968053784,Pun,Amsar,PCL,SDO21312,1146,H.NO. GHOSHI MOHALLA Karnal HR IND,29.683457/76.9913648,GP4454578,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094420/G1247044,6138963,L6094411,G1247549/,#89910100009010167439,#863709024270169,0,0,11178,,0,0,1,1,,0,1,gmal.com,OK,6706041,123,Out,YES,,,0,9968053784
1571910000,Sub Contractor,RAM KISHAN,9050514062,Pun,Amsar,PCL,SDO21312,1146,H.NO. GHOSHI MOHALLA Karnal HR IND,29.6831047/76.9915828,GP4457492,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6119898/G1247196,6136163,L6120229,G1247188/,#89910100009010166571,#863709024215974,0,0,2753,,0,0,1,1,,0,1,gmal.com,OK,6705986,123,Out,YES,,,0,9050514062
8317910000,Sub Contractor,RAM SAROOP,9034231980,Pun,Amsar,PCL,SDO21312,1146,HARIJAN CHOPAL GHOSH I MOHALLA Karnal HR IND,29.6833401/76.9921707,GP4454718,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094690/G1247185,6130750,L6094463,G1247541/,#89910100009010167066,#863709024303614,0,0,3120,,0,0,1,1,,0,1,gmal.com,OK,6706045,123,Out,YES,,,0,9034231980
3178220000,L&T,RADHA KRISHAN,9034248462,Pun,Amsar,PCL,SDO21312,1146,H N C-274 GHOSIAN MO DAYAL PURA Karnal HR IND,29.6831371/76.9915758,GP4454719,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081429/G1247191,6138659,L6094554,G1247179/,#89910100009010167058,#863709024246342,0,0,6831,,0,0,1,1,,0,1,gmal.com,,6706040,123,Out,YES,,,0,9034248462
8683020000,L&T,SH. KRISHAN LAL,7206466334,Pun,Amsar,PCL,SDO21312,1146,KIRPAL RAM Karnal HR IND,29.6835167/76.99061,GP4457057,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122381/G1247085,6139660,L6122452,G1247514/,#89910100009010166829,#863709024229926,0,0,2217,,0,0,1,1,,0,1,123@gmail.com,,5615778,123,Out,YES,,,0,7206466334
8317710000,L&T,HARDEV SINGH,8930555271,Pun,Amsar,PCL,SDO21312,1146,H.NO.272 GHOSHI MOHA LLA Karnal HR IND,29.6836317/76.9925674,GP4454722,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094635/G1247195,6138686,L6094437,G1247187/,#89910100009010166589,#863709024358030,0,0,3661,,0,0,1,1,,0,1,gmal.com,,6706031,123,Out,YES,,,0,8930555271
4178220000,L&T,SING RAM,9468130941,Pun,Amsar,PCL,SDO21312,1146,GHOSHI MOHALLA Karnal HR IND,29.6832468/76.9915675,GP4457493,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120195/G1247198,6131345,L6120627,G1247190/,#89910100009010167009,#863709024274922,0,0,4213,,0,0,1,1,,0,1,gmal.com,,6706036,123,Out,YES,,,0,9468130941
2120520000,L&T,SMT.PREM KUMARI,8950503636,Pun,Amsar,PCL,SDO21312,1146,W/O DESH RAJ H.NO.953 Karnal HR IND,29.6910431/76.9863285,GP4457495,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120443/G1247184,6138367,L6120191,G1247031/,#89910100009010166696,#863709024378186,0,0,3250,,0,0,1,1,,0,1,gmal.com,,8261375,123,Out,YES,,,0,8950503636
2571910000,L&T,SITA RAM,9467729992,Pun,Amsar,PCL,SDO21312,1146,H.NO.C269 GHOSHI MOH ALLA Karnal HR IND,29.6832875/76.9919174,GP4457490,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120276/G1247199,6138211,L6120344,G1247200/,#89910100009010166597,#863709024199483,0,0,10370,,0,0,1,1,,0,1,gvnbirla9@gmail.com,OK,645042,123,Out,YES,,,0,9467729992
6317910000,L&T,GULAB CHAND,9255344504,Pun,Amsar,PCL,SDO21312,1146,H.NO.271 GHOSHI MOHA LLA Karnal HR IND,29.6834528/76.9907675,GP4457494,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120219/G1247197,6136161,L6120146,G1247189/,#89910100009010166563,#863709024152144,0,0,4745,,0,0,1,1,,0,1,gmal.com,,6349784,123,Out,YES,,,0,9255344504
9471910000,L&T,OM PARKASH,8607531865,Pun,Amsar,PCL,SDO21312,1146,H NO 860 GHOSIAN MOH GHOSHI MOHALLA Karnal HR IND,29.6832532/76.9912289,GP4454577,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094588/G1247177,6138980,L6094432,G1247536/,#89910100009010167413,#863709024325872,0,0,6535,,0,0,1,1,,0,1,gmal.com,,11959666,123,Out,YES,,,0,8607531865
3120520000,Sub Contractor,HALIMA KHATUN,8053031564,Pun,Amsar,PCL,SDO21312,1146,"KHASAIDHUL C313,GOSHI MOH. Karnal HR IND",29.6833271/76.9909626,GP4454873,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094789/G1247113,6137974,L6094724,G1247532/,#89910100009010167256,#863709024280184,0,0,30932,,0,0,1,1,,0,1,gmail.com,OK,525640,123,Out,YES,,,0,8053031564
1001228876,Sub Contractor,SANJAY KUMAR.S/O.SHAMLAL,9468388381,Pun,Amsar,PCL,SDO21312,1146,H.NO.C.299 GHOSHI MO HALLA Karnal HR IND,29.6837038/76.9910785,GP4456600,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117430/G1247171,6139722,L6117404,G1247116/,#89910100009010167355,#863709024258073,0,0,6028,,0,0,1,1,,0,1,gmail.com,OK,6339923,123,Out,YES,,,0,9468388381
2758805682,L&T,KRISHNA DEVI.W/O.TARA CHAND,8529159484,Pun,Amsar,PCL,SDO21312,1146,H.N.391 MUGLA MOHALA KARNAL Karnal HR-132001 IND,29.6765886/76.9932873,GP4457191,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122331/G1245689,6130345,L6122040,G1245686/,#89910100009010182305,#863709024263024,0,0,2442,,0,0,1,1,,0,1,@,,7497222,123,Out,YES,,,0,8529159484
8481910000,L&T,RAJ KUMAR,9896306585,Pun,Amsar,PCL,SDO21312,1146,HNO E171 SUBHASHGATE SUBHASH GATE Karnal HR IND,29.6765886/76.9932873,GP4457192,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122722/G1245695,6130338,L6122186,G1245683/,#89910100009010181984,#863709024376404,0,0,2174,,0,0,1,1,,0,1,@,,643889,123,Out,YES,,,0,9896306585
5327710000,L&T,KULBHUSHAN,7206882977,Pun,Amsar,PCL,SDO21312,1146,HNO 895 SUBHASH GATE Karnal HR IND,29.6765886/76.9932873,GP4454793,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094813/G1245698,6131225,L6094438,G1245555/,#89910100009010181737,#863709024288633,0,0,4996,,0,0,1,1,,0,1,@,,6163791,123,Out,YES,,,0,7206882977
7342810000,L&T,SANTOSH KUMARI,9996434244,Pun,Amsar,PCL,SDO21312,1146,HNO E379 SUBHASHGATE SUBHASH GATE Karnal HR IND,29.6765886/76.9932873,GP4457194,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122112/G1245687,6137918,L6122213,G1245562/,#89910100009010181927,#863709024318307,0,0,3104,,0,0,1,1,,0,1,@,,6163799,123,Out,YES,,,0,9996434244
5527910000,L&T,TARA CHAND,9034260120,Pun,Amsar,PCL,SDO21312,1146,HNO E171 SUBHASHGATE SUBHASH GATE Karnal HR IND,29.67653863503844/76.99328184127808,GP4457661,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6118813/G1245696,6138745,L6118777,G1245684/,#89910100009010182297,#863709024247456,0,0,7666,,0,0,1,1,,0,1,@,,6769647,123,Out,YES,,,0,9034260120
7242220000,L&T,SMT USHA RANI,8950782000,Pun,Amsar,PCL,SDO21312,1146,HNO 14/258 SUBHASH G ATE Karnal HR IND,29.6791841/76.9907675,GP4454794,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094468/G1245570,6138618,L6094385,G1245563/,#89910100009010181687,#863709024356026,0,0,31386,,0,0,1,1,,0,1,@,,11737793,123,Out,YES,,,0,8950782000
9481910000,L&T,OM PARKASH,7206882977,Pun,Amsar,PCL,SDO21312,1146,HNO 895 SUBHASH GATE Karnal HR IND,29.676457653770953/76.99325300753117,GP4454792,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081689/G1245688,6138638,L6094349,G1245685/,#89910100009010181943,#863709024199673,0,0,12526,,0,0,1,1,,0,1,@,,6163531,123,Out,YES,,,0,7206882977
6527910000,L&T,DAYAL SINGH,8295697400,Pun,Amsar,PCL,SDO21312,1146,HNO E170 SUBHASHGATE SUBHASH GATE Karnal HR IND,29.6765886/76.9932873,GP4457193,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122062/G1245679,6132138,L6122252,G1245681/,#89910100009010181968,#863709024201669,0,0,5256,,0,0,1,1,,0,1,@,,643887,123,Out,YES,,,0,8295697400
5329020000,L&T,RAMESH RANI W/O HARKESH CHAND,9080111389,Pun,Amsar,PCL,SDO21312,1146,H.NO-D-383 SUBASH GATE KARNAL HR IND,29.6789714/76.9922074,GP4454795,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081755/G1245680,6130741,L6095171,G1245561/,#89910100009010181729,#863709024147813,0,0,12647,,0,0,1,1,,0,1,@,,11697688,123,Out,YES,,,0,9080111389
4416220000,L&T,RAM CHANDER,9034988884,Pun,Amsar,PCL,SDO21312,1146,H NO E 172 MUGLA MOH JATTAN GATE Karnal HR IND,29.6770516/76.9943673,GP4457663,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6118022/G1245690,6131849,L6118174,G1245694/,#89910100009010182263,#863709024255624,0,0,7840,,0,0,1,1,,0,1,@,,6769650,123,Out,YES,,,0,9034988884
3832220000,L&T,SH. PAWAN KUMAR,9.20E+11,Pun,Amsar,PCL,SDO21312,1146,S\O SH. GOPI CHAND H.NO. E 88 M.M. Karnal HR IND,29.6789636/76.9914803,GP4454625,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094653/G1245647,6136142,L6094485,L1245646/,#89910100009010182594,#863709024232243,0,0,2892,,0,0,1,1,,0,1,@,,8054150,123,Out,NO,,,0,9.20E+11
7520520000,L&T,MURARI LAL,8950051330,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNO E 88 S UBHASH GATE Karnal HR IND,29.6790177/76.9913596,GP4454627,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094415/G1245645,6139510,L6094627,G1245648/,#89910100009010182602,#863709024356034,0,0,17362,,0,0,1,1,,0,1,@,,6496043,123,Out,NO,,,0,8950051330
1220520000,L&T,VIR BHAN,7206619997,Pun,Amsar,PCL,SDO21312,1146,HNO E10 SUBHASH GATE SUBHASH GATE Karnal HR IND,29.679439/76.992704,GP4454471,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094864/G1245621,6138114,L6095235,G1245620/,#89910100009010182230,#863709024351019,0,0,2911,,0,0,1,1,,0,1,123@,,38602333,123,Out,YES,,,0,7206619997
5532220000,L&T,RAJNI,8950465184,Pun,Amsar,PCL,SDO21312,1146,"ASHOK KUMAR C243,ARJUN GATE Karnal HR IND",29.6803606/76.9924581,GP4457573,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117750/G1245618,6132154,L6119938,G12244717/,#89910100009010182255,#863709024236707,0,0,13939,,0,0,1,1,,0,1,123@,,5258089,123,Out,NO,,,0,8950465184
3832810000,L&T,TILAK RAJ,9813341878,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNO E 132 SUBHASH GATE Karnal HR IND,29.6792646/76.9919053,GP4454470,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081977/G1245667,6139016,L6082274,G1245666/,#89910100009010181844,#863709024310908,0,0,25024,,0,0,1,1,,0,1,@,,6348623,123,Out,YES,,,0,9813341878
2178220000,Sub Contractor,CHELA RAM,8397871381,Pun,Amsar,PCL,SDO21312,1146,H.NO. GHOSHI MOHALLA Karnal HR IND,29.6830994/76.9915877,GP4454721,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095179/G1247192,6138627,L6094351,G1247180/,#89910100009010167041,#863709024149041,0,0,5474,,0,0,1,1,,0,1,gmal.com,OK,6096767,123,Out,YES,,,0,8397871381
7444710000,Sub Contractor,SAT PAL,9896037471,Pun,Amsar,PCL,SDO21312,1146,H.NO.C307 GHOSHI MOH ALLA Karnal HR IND,29.6835229/76.9906067,GP4454502,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095079/G1247522,6139522,L6095161,G1247521/,#89910100009010167199,#863709024264493,0,0,654,,0,0,1,1,,0,1,123@gmail.com,OK,5074479,123,Out,YES,,,0,9896037471
2204020000,Sub Contractor,AJAY KUMAR,9255185096,Pun,Amsar,PCL,SDO21312,1146,"ATTAR SINGH,316 GHOSIAN MOHALLA Karnal HR IND",29.6833689/76.9906744,GP4454686,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094868/G1247038,6138647,L6095005,G1247161/,#89910100009010167314,#863709024359616,0,0,1427,,0,0,1,1,,0,1,AJAYK5004@gmail.com,OK,38601139,123,Out,YES,,,0,9255185096
9614710000,Sub Contractor,ASHWANI KUMAR,9896816000,Pun,Amsar,PCL,SDO21312,1146,GHOSIAN MOHALLA KNL GHOSHI MOHALLA Karnal HR IND,29.6834996/76.9904602,GP4457056,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122377/G1247151,6138210,L6122376,G1247517/,#89910100009010166860,#863709024199582,0,0,842,,0,0,1,1,,0,1,gsingh1600@gmail.com,OK,72773216,123,Out,YES,,,0,9896816000
4338520000,L&T,RAM KISHAN,9813521665,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNOE14/186 SUBHASH GATE Karnal HR IND,29.6791611/76.9916245,GP4457549,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120094/G1245633,6130306,L6120020,G1245635/,#89910100009010182057,#863709024284012,0,0,10912,,0,0,1,1,,0,1,@,,DO195558,123,Out,YES,,,0,9813521665
3710320000,Sub Contractor,PRITTAM SINGH,8053412695,Pun,Amsar,PCL,SDO21312,1146,H.NO.C.302 GHOSHI MO HALLA Karnal HR IND,29.6838085/76.9907675,GP4454862,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094546/G1247164,3137903,L6094771,G1247120/,#89910100009010166704,#863709024304448,0,0,6059,,0,0,1,1,,0,1,gmail.com,OK,6704392,123,Out,YES,,,0,8053412695
2458220000,Sub Contractor,HARGAIN SINGH,9416031232,Pun,Amsar,PCL,SDO21312,1146,H.NO.C.301 GHOSHI MO HALLA Karnal HR IND,29.6838519/76.9909464,GP4456597,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6117131/G1247166,6138753,L6117173,G1247122/,#89910100009010167512,#863709024159081,0,0,3719,,0,0,1,1,,0,1,Gmail.com,OK,953105,123,Out,YES,,,0,9416031232
5614710000,Sub Contractor,JAGJIT SINGH,9896922301,Pun,Amsar,PCL,SDO21312,1146,H.NO.C242 GHOSHI MOH ALLA Karnal HR IND,29.6838511/76.9907882,GP4454866,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094721/G1247175,6137983,L6094821,G1247119/,#89910100009010166845,#863709024306765,0,0,5754,,0,0,1,1,,0,1,Gmail.com,OK,6707261,123,Out,YES,,,0,9896922301
3996710000,Sub Contractor,SH. MANOJ KUMAR,9255120991,Pun,Amsar,PCL,SDO21312,1146,S\O SH. BANSI LAL H.NO. 369 Karnal HR IND,29.6843073/76.9922074,GP4454863,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094409/G1247165,6137751,L6094509,G1247518/,#89910100009010166803,#863709024234801,0,0,373,,0,0,1,1,,0,1,123@gmail.com,OK,84234943,123,Out,YES,,,0,9255120991
9610320000,Sub Contractor,RAM CHAND,9896428628,Pun,Amsar,PCL,SDO21312,1146,H.NO.C.369 GHOSHI MO HALLA Karnal HR IND,29.6843073/76.9922074,GP4454864,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095098/G1247172,6137759,L6094831,G1247519/,#89910100009010166811,#863709024303374,0,0,20066,,0,0,1,1,,0,1,123@gmail.com,OK,11737369,123,Out,YES,,,0,9896428628
9710320000,Sub Contractor,PIARA LAL,9215800148,Pun,Amsar,PCL,SDO21312,1146,H.NO.C241 GHOSHI MOH ALLA Karnal HR IND,29.6835959/76.9922074,GP4454865,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095049/G1247170,6137787,L6094701,G1247520/,#89910100009010166837,#863709024152177,0,0,7844,,0,0,1,1,,0,1,123@gmail.com,OK,6994911,123,Out,YES,,,0,9215800148
9042120000,Sub Contractor,DALIP KUMAR,8813919292,Pun,Amsar,PCL,SDO21312,1146,H NO 240 G MOHALLA G HOSHI MOHALLA Karnal HR IND,29.6841331/76.9907872,GP4456836,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120451/G1247163,6138749,L6120525,G1247534/,#89910100009010166605,#863709024206767,0,0,6519,,0,0,1,1,,0,1,gmail.com,OK,6706869,123,Out,YES,,,0,8813919292
8342810000,L&T,BISHAN SINGH,9416112367,Pun,Amsar,PCL,SDO21312,1146,HNO RE42 SUBHASHGATE SUBHASH GATE Karnal HR IND,29.6804651/76.9930065,GP4457190,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6122006/G1245567,6131372,L6121409,G1245691/,#89910100009010181950,#863709024364467,0,0,3045,,0,0,1,1,,0,1,@,,643885,123,Out,YES,,,0,9416112367
5989320000,L&T,GULJARI LAL,9812078481,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNOE14/186 SUBHASH GATE Karnal HR IND,29.6790797/76.9915786,GP4457544,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120001/G1245636,6130547,L6120085,G1245639/,#89910100009010182040,#863709024234496,0,0,6190,,0,0,1,1,,0,1,@,,DO195554,123,Out,YES,,,0,9812078481
1027910000,L&T,GIAN CHAND,9034878374,Pun,Amsar,PCL,SDO21312,1146,MUGLA MOH HNOE14/186 SUBHASH GATE Karnal HR IND,29.6790876/76.9916007,GP4457548,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120152/G1245644,6139681,L6120070,G1247479/,#89910100009010182032,#863709024144810,0,0,14234,,0,0,1,1,,0,1,@,,DO131950,123,Out,YES,,,0,9034878374
8558220000,Sub Contractor,RAMESH KUMAR,9996772644,Pun,Amsar,PCL,SDO21312,1146,CHAMAN LAL S.N 6 Karnal HR IND,29.6833785/76.9906725,GP4454683,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094791/G1246954,6130702,L6094739,G1247127/,#89910100009010167306,#863709024307839,0,0,470,,0,0,1,1,,0,1,123@gmail.com,OK,38601130,123,Out,YES,,,0,9996772644
874910000,L&T,NAND LAL,9034067071,Pun,Amsar,PCL,SDO21312,1146,14/367 RAM GALI KUMH ARON MOH Karnal HR IND,29.6795756/76.9911275,GP4457538,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120130/G1247406,6139562,L6119964,G1247405/,#89910100009010182354,#863709024234843,0,0,7907,,0,1.99,1,1,,0,1,@,OK,37495936,123,Out,NO,,,0,9034067071
771910000,L&T,ASHI BAI,9255146245,Pun,Amsar,PCL,SDO21312,1146,E 160 MUGLA MOHLA KU MHARON MOH Karnal HR IND,29.6797091/76.9917121,GP4457546,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6120105G1245630,6138263,L6119980,G1245649/,#89910100009010182008,#863709024193965,0,0,1582,,0,1,1,1,,0,1,@,OK,72782301,123,Out,NO,,,0,9255146245
870420000,Sub Contractor,RAJ PAL VERMA,9896409295,Pun,Amsar,PCL,SDO21312,1146,HNO C-409GHOSIAN MOH GHOSHI MOHALLA Karnal HR IND,29.6832002/76.9908923,GP4454548,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095304/G1247126,6139938,L6095163,G1247103/,#89910100009010167454,#863709024239701,0,0,8663,,0,1.8,1,1,,0,1,123@gmail.com,OK,6779111,123,Out,YES,,,0,9896409295
7259910000,Field Engg.,INDRAWATI,8642831000,Pun,Amsar,PCL,SDO21312,1146,"W/O JAI BHAGWAN G.NO.3,NEW A/N Karnal HR IND",29.6805614/76.9978305,GP4454554,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6094851/G1246884,6138548,L6095077,G1246881/,#89910100009010181182,#863709024239966,0,0,9954,,0,2.24,1,1,,0,1,123@gmail.com,OK,6347769,123,Out,YES,,,0,8642831000
3228520000,Field Engg.,KRISHAN LAL,8930884262,Pun,Amsar,PCL,SDO21312,1146,MEERUT ROAD KARMAR M EELAT ROAD Karnal HR IND,29.6804743/76.9979237,GP4455045,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6121340/G1246883,6130827,L6121889,G1246888/,#89910100009010181166,#863709024327555,0,0,5573,,0,0.7,1,1,,0,1,123@gmail.com,OK,38601128,123,Out,YES,,,0,8930884262
7577220000,Field Engg.,SMT SHEELA RANI,9215831106,Pun,Amsar,PCL,SDO21312,1146,SHAMSHAN ROAD MEELAT Karnal HR IND,29.6805751/76.997607,GP4454789,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081499 /L1246854,6138632,L6095170,G1246853/,#89910100009010180952,#863709024246979,0,0,13384,,0,0,1,1,,0,1,123@gmail.com,OK,121036,123,Out,YES,,,0,9215831106
3287220000,Field Engg.,INDRAWATI,7206011185,Pun,Amsar,PCL,SDO21312,1146,W/O BHAGWAN GALI NO.3 A.N Karnal HR IND,29.6804521/76.9978436,GP4454552,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6081434/G1246876,6139940,L6095076,G1246890/,#89910100009010181174,#863709024359715,0,0,7788,,0,2.44,1,1,,0,1,123@gmail.com,OK,6347783,123,Out,YES,,,0,7206011185
9401220000,Field Engg.,SALOCHNA DEVI,9416729961,Pun,Amsar,PCL,SDO21312,1146,ARJUN GATE ASHOK NAG MEELAT ROAD Karnal HR IND,29.6802434/76.9976728,GP4454784,SDO21312,SDO21312,XYZ,16-Apr-19,123,1-Phase,SKM-145,L6095262/G1246856,8137867,L6095128,G1246855/,#89910100009010180978,#863709024288500,0,0,10481,,0,0,1,1,,0,1,123@gmail.com,OK,121046,123,Out,YES,,,0,9416729961
